FecMatricula	CodClaseMat	FecTramitacion	MarcaItv	ModeloItv	CodProcedenciaItv	BastidorItv	CodTipo	CodPropulsionItv	CilindradaItv	PotenciaItv	Tara	PesoMax	NumPlazasItv	IndPrecinto	IndEmbargo	NumTransmisiones	NumTitulares	LocalidadVehiculo	CodProvinciaVeh	CodProvinciaMat	ClaveTramite	FecTramite	CodigoPostal	FecPrimMatriculacion	IndNuevoUsado	PersonaFisicaJuridica	CodigoItv	Servicio	CodMunicipioIneVeh	Municipio	KwItv	NumPlazasMax	Co2Itv	Renting	CodTutela	CodPosesion	IndBajaDef	IndBajaTemp	IndSustraccion	BajaTelematica	TipoItv	VarianteItv	VersionItv	FabricanteItv	MasaOrdenMarchaItv	MasaMáximaTecnicaAdmisibleItv	CategoríaHomologaciónEuropeaItv	Carroceria	PlazasPie	NivelEmisionesEuroItv	ConsumowhKmItv	ClasificaciónReglamentoVehiculosItv	CategoríaVehículoEléctrico	AutonomíaVehículoEléctrico	MarcaVehículoBase	FabricanteVehículoBase	TipoVehículoBase	VarianteVehículoBase	VersiónVehículoBase	DistanciaEjes12Itv	ViaAnteriorItv	ViaPosteriorItv	TipoAlimentacionItv	ContraseñaHomologacionItv	EcoInnovacionItv	ReduccionEcoItv	CodigoEcoItv	FecProceso	TipoProceso
31/10/2014	Ordinaria		FORD	KUGA	FabricaciónNacional	WF0AXXWPMAET20066	40	Diesel	1997	13,30	1530	2250	5			0	1		A	A	7	01/12/2014	3569		N	X		Particular PART-Sin especificar	3004	AIGUES	103,00	5	139	N			Transito comunitario					UFMA1A	5NNAPE	FORD WERKE GMBH	1605	2250	M1	AF	0	EURO 5	0	1000		000000						2690	1554	1555	M		N			01/12/2014	bajas
29/09/2010	Ordinaria	01/12/2014	BMW	320 D	ImportaciónUE	WBAPP51080A868048	40	Gasolina	1995	13,29	1420	1940	5			1	1		NA	M	6	01/12/2014	31512		N	X		Particular PART-Sin especificar	31106	FONTELLAS	120,00	5	109	N								PP51			1495	1940			0	EURO 4	0	1000								0	0	0						01/12/2014	bajas
19/02/1998	Ordinaria	13/11/2014	OPEL	CORSA-B	FabricaciónNacional	W0L0SBF08W4112775	40	Gasolina	1195	9,77	870	1365	5			6	1		M	IB	3	01/12/2014	28470		N	D		Particular PART-Sin especificar	28038	CERCEDILLA	0,00	5		N			Voluntaria			En desguace					0	0			0	EURO 2	0	1000								0	0	0						01/12/2014	bajas
28/10/2003	Ordinaria		FORD	TRANSIT CONNECT	ImportaciónUE	WF0HXXTTPH3L06029	0G	Diesel	1753	12,30	1515	1999	5			0	1		M	M	3	01/12/2014	28980		N	D		Particular PART-Sin especificar	28106	PARLA	0,00	5					Voluntaria			En desguace					0	0			0	EURO 3	0	3100								0	0	0						01/12/2014	bajas
16/08/2000	Ordinaria	01/12/2014	PEUGEOT	106 MAX 1.1	ImportaciónUE	VF31CHFXF52541671	40	Gasolina	1124	9,42	815	1295	5			1	1		A	A	6	01/12/2014	3690		N	D		Particular PART-Sin especificar	3122	SAN VICENTE RASPEIG	0,00	5		N											0	0			0	EURO 2	0	1000								0	0	0						01/12/2014	bajas
31/01/2002	Ordinaria	08/01/2015	RENAULT	CLIO	ImportaciónUE	VF1BB07CF25106566	40	Diesel	1461	11,02	980	1535	5			3	1	CABANUELAS LAS	AL	AL	6	01/12/2014	4738		N	D	REN0EMAG	Particular PART-Sin especificar	4102	VICAR	0,00	5		N											0	0			0	EURO 3	0	1000								0	0	0						01/12/2014	bajas
15/10/1996	Ordinaria	03/12/2014	OPEL	VECTRA-B	ImportaciónNoComunitaria	W0L000036V5019014	40	Diesel	1686	12,01	1290	1820	5			3	1		SE	MA	6	01/12/2014	41400		N	D		Particular PART-Sin especificar	41039	ECIJA	0,00	5		N											0	0			0	EURO 1	0	1000								0	0	0						01/12/2014	bajas
07/05/2007	Ordinaria	21/11/2014	VOLKSWAGEN	GOLF 1.8	ImportaciónUE	WVWZZZ1HZRW367637	40	Gasolina	1781	12,42	1035	1540	5			6	1		J	M	3	01/12/2014	23400	07/02/1994	N	D		Particular PART-Sin especificar	23092	UBEDA	66,00	5		N			Voluntaria			En desguace		1H-ADZ-2			1110	1540			0	EURO 1	0	1000								0	0	0						01/12/2014	bajas
27/02/2014	Ordinaria	01/12/2014	RENAULT	CLIO	ImportaciónUE	VF15R5A0H50384561	40	Gasolina	898	7,34	1009	1588	5			2	1		B	M	6	01/12/2014	8303		N	D		Particular PART-Sin especificar	8121	MATARO	66,00	5	105	N								5R5A	5R5A0H	RENAULT SAS	1084	1588	M1	AB	0	EURO 5J	0	1000								2589	1501	1505	M					01/12/2014	bajas
19/06/2006	Ordinaria	01/12/2014	PIAGGIO	X8 125	ImportaciónNoComunitaria	ZAPM3630100008518	50	Gasolina	124	1,44	166	360	2			2	1		GI	GI	6	01/12/2014	17240		N	D		Particular PART-Sin especificar	17089	LLAGOSTERA	11,00	2		N								3 01			166	0			0	EURO II	0	0400								0	0	0						01/12/2014	bajas
20/10/2000	Ordinaria	17/07/2002	MITSUBISHI	MONTERO	ImportaciónNoComunitaria	JMBMNV68W1J008591	25	Diesel	3200	17,66	1920	2510	5			2	1		VI	M	6	01/12/2014	1409		N	D		Particular PART-Sin especificar	1042	OKONDO	0,00	5						S							0	0			0	EURO 2	0									0	0	0						01/12/2014	bajas
20/06/2001	Ordinaria	19/11/2002	RENAULT	MEGANE	FabricaciónNacional	VF1BA050525022169	40	Diesel	1870	12,78	1140	1650	5			1	1	TORRE BENAGALBON	MA	MA	3	01/12/2014	29738		N	D	REN0EBZJ	Particular PART-Sin especificar	29082	RINCON DE VICTORIA	0,00	5					Voluntaria			En desguace					0	0			0	EURO 3	0	1000								0	0	0						01/12/2014	bajas
24/11/2006	Ordinaria	23/10/2014	MERCEDES-BENZ	A 140	ImportaciónUE	WDB1680311J001730	40	Gasolina	1397	10,74	1020	1480	5			1	1		M	M	3	01/12/2014	28015	08/04/1998	N	D		Particular PART-Sin especificar	28079	MADRID	60,00	5		N			Voluntaria			En desguace		M231A2			1095	1480			0	EURO 2	0	1000								0	0	0						01/12/2014	bajas
27/05/1998	Ordinaria	27/09/2005	CHRYSLER	GRAND VOYAGER	ImportaciónUE	1C4GCB4L8WU518302	40	Gasolina	3778	22,94	2033	2608	7			5	1		L	GI	3	01/12/2014	25140		N	D		Particular PART-Sin especificar	25029	ARBECA	0,00	7					Voluntaria			En desguace					0	0			0	EURO 2	0	1000								0	0	0						01/12/2014	bajas
26/12/1997	Ordinaria	26/11/2014	MITSUBISHI	PAJERO	ImportaciónUE	JMBL049GWHJ453585	25	Diesel	2454	15,14	1740	2450	7			1	1		PO	CR	3	01/12/2014	36940		N	D		Particular PART-Sin especificar	36008	CANGAS	0,00	7		N			Voluntaria			En desguace					0	0			0	EURO 2	0	1033								0	0	0						01/12/2014	bajas
06/06/1991	Ordinaria	03/10/2012	SUZUKI	DR800SM	ImportaciónNoComunitaria	SR43A101933	50	Gasolina	779	4,34	222	0	2			7	1		CR	MA	6	01/12/2014	13270		N	D		Particular PART-Sin especificar	13013	ALMAGRO		2		N				S							0	0			0		0									0	0	0						01/12/2014	bajas
02/01/1992	Ordinaria	01/12/2014	SEAT	MARBELLA	FabricaciónNacional	VSS028A0000370222	40	Gasolina	903	8,00	680	1150	5			6	1		GC	TF	6	01/12/2014	35250		N	D		Particular PART-Sin especificar	35011	INGENIO	0,00	5		N											0	0			0		0	1000								0	0	0						01/12/2014	bajas
03/02/2004	Ordinaria	25/11/2014	SEAT	IBIZA 1.4	FabricaciónNacional	VSSZZZ6LZ4R120717	40	Gasolina	1390	10,70	1028	1542	5			1	1	ED ROQUE CONDE IV ADEJE	TF	TF	3	01/12/2014	38650		N	D	SEA4655J	Particular PART-Sin especificar	38001	ADEJE	0,00	5		N			Voluntaria			En desguace					0	0			0	EURO 3	0	1000								0	0	0						01/12/2014	bajas
26/12/2007	Ordinaria		PEUGEOT	207	FabricaciónNacional	VF3WC9HXC34090179	40	Diesel	1560	11,45	1205	1700	5			0	2		LE	LE	3	01/12/2014	24492		N	D	PEU5199R	Particular PART-Sin especificar	24064	CUBILLOS DEL SIL	66,20	5					Voluntaria			En desguace		WC9HX*			1280	1700			0	EURO 4	0	1000								0	0	0						01/12/2014	bajas
19/08/1987	Ordinaria	30/12/1996	FORD	FIESTA 1.6D	FabricaciónNacional	VS6BXXWPFBHY62702	40	Diesel	1608	11,68	860	1275	5			1	1		BU	BU	3	01/12/2014	9350		N	D		Particular PART-Sin especificar	9061	CABA?ES DE ESGUEVA		5					Voluntaria			En desguace					0	0			0		0									0	0	0						01/12/2014	bajas
14/11/2001	Ordinaria	18/11/2014	OPEL	CORSA-C	FabricaciónNacional	W0L0XCF6824036372	40	Diesel	1686	12,01	1045	1505	5			2	1		SS	NA	3	01/12/2014	20100		N	D	OPES0448	Particular PART-Sin especificar	20067	RENTERIA	0,00	5		N			Voluntaria			En desguace					0	0			0	EURO 3	0	1000								0	0	0						01/12/2014	bajas
09/10/2007	Ordinaria	16/12/2013	ASTON MARTIN	V8 VANTAGE ROADSTER	ImportaciónUE	SCFBF04B48GD07682	40	Gasolina	4282	27,70	1785	2005	2			1	1		M	M	6	01/12/2014	28660		N	X		Particular PART-Sin especificar	28022	BOADILLA DEL MONTE	283,00	2						S				B4 L2BSCC			1860	2005			0	EURO 4	0									0	0	0						01/12/2014	bajas
12/01/1994	Ordinaria	10/11/1994	OPEL	CALIBRA	ImportaciónUE	W0L000085R1033578	40	Gasolina	2498	17,89	1355	1775	4			1	1		BA	BA	3	01/12/2014	6009		N	D		Particular PART-Sin especificar	6015	BADAJOZ	0,00	4					Voluntaria			En desguace					0	0			0	EURO 1	0	1000								0	0	0						01/12/2014	bajas
21/04/1999	Ordinaria	15/07/2014	HONDA	CBR600F	ImportaciónNoComunitaria	JH2PC35A2XM013786	50	Gasolina	599	6,46	198	387	2			5	1		GC	GC	6	01/12/2014	35018		N	D		Particular PART-Sin especificar	35016	LAS PALMAS G C		2		N				S							0	0			0		0									0	0	0						01/12/2014	bajas
11/10/1988	Ordinaria	23/10/2014	NISSAN	L-60.09	FabricaciónNacional	VSJL6034SJB325629	02	Gasolina	3990	20,00	2600	6000	3			5	1	MUTILVA ALTA/MUTILOAGOIT	NA	Z	3	01/12/2014	31192		N	D		Particular PART-Sin especificar	31023	ARANGUREN	0,00	3		N			Voluntaria			En desguace					0	0			0		0	2111								0	0	0						01/12/2014	bajas
28/04/2008	Ordinaria	01/12/2014	TOYOTA	AVENSIS	ImportaciónUE	SB1EA56L70E078798	40	Diesel	2231	14,21	1480	1970	5			3	1		B	B	6	01/12/2014	8210		N	D	TOYN1033	Particular PART-Sin especificar	8252	BARBERA DEL VALLES	110,00	5		N				S				ADT251 (WT)			1555	1970			0	EURO 4	0									0	0	0						01/12/2014	bajas
09/06/1999	Ordinaria	25/11/2014	PEUGEOT	206 3P XRD 1.9	ImportaciónUE	VF32CWJZT40308027	40	Diesel	1868	12,78	1009	1525	5			1	1		M	TO	3	01/12/2014	28041		N	D		Particular PART-Sin especificar	28079	MADRID	0,00	5		N			Voluntaria			En desguace					0	0			0	EURO 2	0	1000								0	0	0						01/12/2014	bajas
12/11/2012	Ordinaria	03/10/2014	VOLKSWAGEN	GOLF	ImportaciónUE	WVWZZZ1JZXD004630	40	Gasolina	1390	10,70	1180	1680	5			1	1		B	B	3	01/12/2014	8700	12/06/1998	N	D		Particular PART-Sin especificar	8102	IGUALADA	55,00	5	156	N			Voluntaria			En desguace		SCAKQX01	--	VOLKSWAGEN	1255	1680	M1	AB	0	EURO 2	0	1000								2500	1516	1494	M					01/12/2014	bajas
16/06/1992	Ordinaria	02/10/2014	BMW	320I	ImportaciónNoComunitaria	WBACB11040FC46851	40	Gasolina	1991	15,62	1260	1730	5			3	1		Z	Z	3	01/12/2014	50003		N	D		Particular PART-Sin especificar	50297	ZARAGOZA	0,00	5		N			Voluntaria			En desguace					0	0			0		0	1000								0	0	0						01/12/2014	bajas
28/07/2000	Ordinaria	11/09/2014	AUDI	A6	ImportaciónUE	WAUZZZ4BZWN068133	40	Diesel	2496	17,89	1555	2030	5			5	1	CA?ADA HERMOSA	MU	MU	3	01/12/2014	30820		N	D		Particular PART-Sin especificar	30005	ALCANTARILLA	0,00	5		N			Voluntaria			En desguace					0	0			0	EURO 2	0	1000								0	0	0						01/12/2014	bajas
15/07/2003	Ordinaria	01/10/2014	SCANIA	R124LA4X2	ImportaciónUE	VLUR4X20009065424	81	Diesel	11705	45,21	6340	18000	2			3	1		MU	C	7	01/12/2014	30500	18/06/2003	N	X		Público PUBL-Sin especificar	30027	MOLINA DE SEGURA	0,00	2		N			Exportación								0	0			0		0	2300								0	0	0						01/12/2014	bajas
04/03/2013	Ordinaria	14/02/2014	OPEL	ASTRA	ImportaciónUE	W0LPE6EC3D1060827	40	Gasolina	1362	10,58	1428	1935	5			1	1		V	A	7	01/12/2014	46930		N	X		Particular PART-Sin especificar	46102	QUART DE POBLET	103,00	5	138	N			Transito comunitario					CADCA12	BA1J1JDWA5	ADAM OPEL AG	1503	1935	M1	AF	0	EURO 5J	0	1000								2685	1541	1551	M					01/12/2014	bajas
29/10/2008	Ordinaria	01/12/2014	PEUGEOT	407	ImportaciónUE	VF36E9HZC21751876	40	Diesel	1560	11,47	1492	2127	5			2	1		Z	CO	6	01/12/2014	50008		N	D	PEU5226D	Particular PART-Sin especificar	50297	ZARAGOZA	80,00	5		N											1567	2127			0	EURO 4	0	1000								0	0	0						01/12/2014	bajas
23/01/2008	VehículoEspecial		A.U.S.A.	D 150 RMG X4	FabricaciónNacional	08458774	70	Diesel	722	4,15	1200	2800	1			0	1		M	SE	6	01/12/2014	28864		N	X		Particular PART-Obras	28002	AJALVIR	11,00	1				S						--			1275	2800			0		0									0	0	0						01/12/2014	bajas
03/11/1995	Ordinaria	01/10/2009	FIAT	PUNTO 75	ImportaciónUE	ZFA17600000466548	40	Gasolina	1242	10,00	895	1345	5			5	1		M	M	3	01/12/2014	28024		N	D		Particular PART-Sin especificar	28079	MADRID	0,00	5					Voluntaria			En desguace					0	0			0	EURO 1	0	1000								0	0	0						01/12/2014	bajas
30/06/2009	Ordinaria	01/12/2014	FORD	FOCUS	FabricaciónNacional	WF0PXXWPDP9M85356	40	Diesel	1560	11,47	1277	1835	5			2	1		M	SE	6	01/12/2014	28025		N	D	FOR6V97M	Particular PART-Sin especificar	28079	MADRID	66,00	5		N								HHDA1P (MAN. )			1352	1835			0	EURO 4	0	1000								0	0	0						01/12/2014	bajas
31/01/1994	Ordinaria	21/10/2014	RENAULT	TWINGO	FabricaciónNacional	VF1C0630510656738	40	Gasolina	1239	9,98	810	1175	4			7	1		TO	M	3	01/12/2014	45592		N	D		Particular PART-Sin especificar	45025	CABA?AS DE LA SAGRA	0,00	4		N			Voluntaria			En desguace					0	0			0	EURO 1	0	1000								0	0	0						01/12/2014	bajas
11/10/1999	Ordinaria	12/04/2012	JEEP	CHEROKEE	ImportaciónNoComunitaria	1J4FFN8MOXL615891	25	Diesel	2499	15,22	1651	2230	5			3	1		V	V	3	01/12/2014	46005		N	D		Particular PART-Sin especificar	46250	VALENCIA	0,00	5					Voluntaria			En desguace					0	0			0	EURO 2	0									0	0	0						01/12/2014	bajas
15/02/2002	Ordinaria	05/03/2008	RENAULT	CLIO	FabricaciónNacional	VF1CB07CF26233658	40	Diesel	1461	11,03	960	1515	5			1	1		C	C	6	01/12/2014	15403		N	D		Particular PART-Sin especificar	15036	FERROL	0,00	5						S							0	0			0	EURO 3	0	1000								0	0	0						01/12/2014	bajas
30/09/1991	Ordinaria	01/12/2014	CITROEN	AX 14 TGS	FabricaciónNacional	VS7ZADJ0020DJ1537	40	Gasolina	1360	10,56	755	1190	5			2	1		V	CC	6	01/12/2014	46701		N	D		Particular PART-Sin especificar	46131	GANDIA	0,00	5		N											0	0			0		0	1000								0	0	0						01/12/2014	bajas
22/06/2012	Ordinaria	25/02/2014	HYOSUNG	GT 125 COMET	ImportaciónNoComunitaria	KM4MF55B091500283	50	Gasolina	124	1,91	167	350	2			1	1		O	O	6	01/12/2014	33424		N	D		Particular PART-Sin especificar	33035	LLANERA	10,92	2		N		S		S				125	E	ND	167	350	L3E		0	EURO III	0	0400								1435	0	0	M					01/12/2014	bajas
25/02/1998	Ordinaria		VOLKSWAGEN	LT 35	ImportaciónUE	WV1ZZZ2DZWH000785	22	Diesel	2461	16,40	2340	3500	8			0	1		CC	CC	3	01/12/2014	10100		N	X		Público PUBL-Sin especificar	10121	MIAJADAS		8					Voluntaria								0	0			0		0									0	0	0						01/12/2014	bajas
11/06/1999	Ordinaria	24/11/2014	ALFA ROMEO	ALFA ROMEO 156	ImportaciónUE	ZAR93200000073411	40	Gasolina	1598	11,63	1230	1750	5			1	1		B	B	3	01/12/2014	8500		N	D	ALF00581	Particular PART-Sin especificar	8298	VIC	0,00	5		N			Voluntaria			En desguace					0	0			0	EURO 2	0	1000								0	0	0						01/12/2014	bajas
29/09/2003	Ordinaria	13/07/2006	RENAULT	KANGOO	FabricaciónNacional	VF1KC0JEF29169054	0G	Diesel	1870	12,78	1110	1645	5			2	1	CAS CONCOS	IB	M	3	01/12/2014	7208		N	D	REN0GWLH	Particular PART-Sin especificar	7022	FELANITX	0,00	5					Voluntaria			En desguace					0	0			0	EURO 3	0	3100								0	0	0						01/12/2014	bajas
11/05/2007	Ordinaria	23/12/2014	KIA	RIO	ImportaciónNoComunitaria	KNEDE244276220816	40	Diesel	1493	11,17	1191	1650	5			2	1		H	H	6	01/12/2014	21720		N	D	KIADE10Y	Particular PART-Sin especificar	21061	ROCIANA DEL CONDADO	81,00	5		N								M211-531C			1266	1650			0	EURO 4	0	1000								0	0	0						01/12/2014	bajas
02/02/1989	Ordinaria	06/10/2014	MERCEDES-BENZ	190 E	ImportaciónNoComunitaria	WDB2010241F557754	40	Gasolina	1997	13,00	1130	1630	5			1	1	LAUKARIZ MUNGIA	BI	BI	3	01/12/2014	48100		N	D		Particular PART-Sin especificar	48069	MUNGIA	0,00	5		N			Voluntaria			En desguace					0	0			0		0	1000								0	0	0						01/12/2014	bajas
28/04/2014	Ordinaria	17/12/2014	VOLVO	V40	ImportaciónUE	YV1MV8481E2148065	40	Diesel	1560	11,47	1396	1890	5			2	1		B	B	6	01/12/2014	8004		N	D		Particular PART-Sin especificar	8019	BARCELONA	84,00	5	88	N								MV84	MV8481??	VOLVO CAR CORPORATION	1471	1890	M1	AF	0	EURO 5	0	1000								2647	1551	1538	M					01/12/2014	bajas
09/04/2010	Ordinaria	14/08/2013	CITROEN	C5	ImportaciónUE	VF7RDRHHAAL525016	40	Diesel	1997	13,30	1609	2109	5			3	1	VILLANDIEGO	BU	M	3	01/12/2014	9123		N	D	CIT5288R	Particular PART-Sin especificar	9363	SASAMON	120,00	5		N			Voluntaria			En desguace		RDRHHA			1684	2109			0	EURO 4	0	1041								0	0	0						01/12/2014	bajas
01/07/2013	Ordinaria		SEAT	IBIZA	FabricaciónNacional	VSSZZZ6JZDR200258	40	Gasolina	1197	9,78	1015	1570	5			0	1		M	M	7	01/12/2014	28294		N	X		Público PUBL-Alquiler sin conductor	28125	ROBLEDO DE CHAVELA	63,00	5	119	S			Transito comunitario					SCCBZAX0	SGNFM52T1067MJGI	SEAT SA	1090	1570	M1	AF	0	EURO 5	0	1000								2469	1465	1457	M					01/12/2014	bajas
22/04/2002	Ordinaria	16/10/2007	AUDI	A6	ImportaciónUE	WAUZZZ4B22N102545	40	Gasolina	2393	17,44	1515	2065	5			2	1		BI	M	3	01/12/2014	48012		N	D	AUD12045	Particular PART-Sin especificar	48020	BILBAO	0,00	5					Voluntaria			En desguace					0	0			0	EURO 3	0	1000								0	0	0						01/12/2014	bajas
26/08/1998	Ordinaria		MITSUBISHI	MONTERO DIESEL	ImportaciónUE	JMBL044GVJJ411672	25	Diesel	2454	15,12	1520	2115	5			0	1		CA	CA	3	01/12/2014	11160		N	D		Particular PART-Sin especificar	11007	BARBATE	0,00	5					Voluntaria								0	0			0	EURO 2	0	1000								0	0	0						01/12/2014	bajas
24/04/2013	Ordinaria	04/03/2015	SEAT	LEON	FabricaciónNacional	VSSZZZ5FZDR037039	40	Diesel	1598	11,64	1286	1790	5			1	1		SE	M	6	01/12/2014	41009		N	X		Público PUBL-Alquiler sin conductor	41091	SEVILLA	77,00	5	99	N								BCLHAX0	FM5SFM5A40517MJVL	SEAT S.A.	1211	1790	M1	AC	0	EURO 5	0	1000								2618	1549	1520	M					01/12/2014	bajas
30/12/1999	Ordinaria	31/07/2012	VOLKSWAGEN	GOLF 1.8 5V 2P	ImportaciónUE	WVWZZZ1JZYP177493	40	Gasolina	1781	12,42	1231	1740	5			1	1		CO	SE	7	01/12/2014	14010		N	D	VW02746K	Particular PART-Sin especificar	14021	CORDOBA	0,00	5		N			Transito comunitario								0	0			0	EURO 2	0	1000								0	0	0						01/12/2014	bajas
24/05/2002	Ordinaria	10/08/2006	BMW	COOPER MANUEL	ImportaciónUE	WMWRC31040TB56748	40	Gasolina	1598	11,64	1125	1480	4			2	1		GR	GR	3	01/12/2014	18830		N	D		Particular PART-Sin especificar	18098	HUESCAR	0,00	4					Voluntaria			En desguace					0	0			0	EURO 3	0									0	0	0						01/12/2014	bajas
04/12/1997	Ordinaria	19/11/2014	OPEL	ASTRA	ImportaciónUE	W0L0TFF19W5068145	40	Gasolina	1598	11,64	1055	1545	5			1	1		Z	Z	3	01/12/2014	50135		N	D		Particular PART-Sin especificar	50164	MEDIANA	0,00	5		N			Voluntaria			En desguace					0	0			0	EURO 2	0	1000								0	0	0						01/12/2014	bajas
17/05/2012	Ordinaria	01/12/2014	PEUGEOT	208 3P ACTIVE	ImportaciónUE	VF3CA8HR0CW049366	40	Diesel	1398	10,74	1035	1580	5			2	1		M	M	6	01/12/2014	28750		N	D		Particular PART-Sin especificar	28129	SAN AGUSTIN GUADALIX	50,00	5	98	N								CA8HR0			1110	1580			0	EURO 5	0	1000								0	0	0						01/12/2014	bajas
30/12/1993	Ordinaria	07/11/2001	OPEL	ASTRA	ImportaciónUE	W0L000059R5089143	40	Gasolina	1598	11,64	1050	1535	5			3	1		M	M	3	01/12/2014	28038		N	D		Particular PART-Sin especificar	28079	MADRID	0,00	5					Voluntaria			En desguace					0	0			0	EURO 1	0	1000								0	0	0						01/12/2014	bajas
05/03/2004	Ordinaria	01/12/2014	AUDI	A6 2.5	ImportaciónUE	WAUZZZ4B64N077894	25	Diesel	2496	17,88	1825	2480	5			6	1		VA	BI	6	01/12/2014	47008		N	D	AUD1761T	Particular PART-Sin especificar	47186	VALLADOLID	0,00	5		N											0	0			0	EURO 3	0	1033								0	0	0						01/12/2014	bajas
